VueTipKey;VueTipDescripcion;VueCatKey;VueCatDescripcion;OpeDsgKey;OpeKey;OpeDescripcion;OpeDsgDesignadorOACI;VueOpeVueloNumero;VueOpeMatricula;AerTipKey;AerTipDesignador;VueOpeOrigenArpKey;VueOpeAeropuertoOrigen;VueOpeDestinoArpKey;VueOpeAeropuertoDestino;VueOpeFecha;VueOpeFechaSalidaPlan;VueOpeHoraSalidaPlan;VueOpeFechaSalidaReal;VueOpeHoraSalidaReal;VueOpeFechaLlegadaPlan;VueOpeHoraLlegadaPlan;VueOpeFechaLlegadaReal;VueOpeHoraLlegadaReal;VueOpeNivel;VueOpeTD;VueOpeLP;VueOpeUsuarioC;VueOpeFechaC;VueOpeFechaHoraC;VueOpeAeropuertoC;VueOpeUsuarioM;VueOpeFechaM;VueOpeFechaHoraM;VueOpeAeropuertoM;ItiAutVueFchKey
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;941;N9012;1;A319;0;KMIA;2;MHLM;2018-01-19;2018-01-19;1720;2018-01-19;1720;2018-01-19;1815;2018-01-19;1815;350;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;15;15;AVIATECA;GUG;748;HRAYM;1;AT76;1;MHTG;0;MGGT;2018-01-19;2018-01-19;2220;2018-01-19;2220;2018-01-19;2220;2018-01-19;2220;140;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;144;HP1846;1;B738;5;MROC;1;MHTG;2018-01-19;2018-01-19;1614;2018-01-19;1614;2018-01-19;1704;2018-01-19;1704;340;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;425;HP1846;1;B738;1;MHTG;0;MPTO;2018-01-19;2018-01-19;1816;2018-01-19;1816;2018-01-19;1910;2018-01-19;1910;390;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;849;N309DE;1;B737;0;KATL;1;MHTG;2018-01-19;2018-01-19;1746;2018-01-19;1746;2018-01-19;1846;2018-01-19;1846;390;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;504;N360NB;1;A319;2;MHLM;0;KATL;2018-01-19;2018-01-19;1947;2018-01-19;1947;2018-01-19;2015;2018-01-19;2015;350;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;552;N309DE;1;B737;1;MHTG;0;KATL;2018-01-19;2018-01-19;2024;2018-01-19;2024;2018-01-19;2106;2018-01-19;2106;390;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;19;19;DHL AEROEXPRESSO;DAE;5236;HP1810;1;B752;2;MHLM;0;KMIA;2018-01-19;2018-01-19;2033;2018-01-19;2033;2018-01-19;2124;2018-01-19;2124;350;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;21;21;GULF CARIBBEAN INC;TSU;7138;N351FL;1;CVLT;2;MHLM;0;KMIA;2018-01-19;2018-01-19;0125;2018-01-19;0125;2018-01-19;0211;2018-01-19;0211;250;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;723;TGTRF;1;AT76;1;MHTG;2;MHLM;2018-01-19;2018-01-19;2341;2018-01-19;2341;2018-01-19;2341;2018-01-19;2341;140;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;728;TGTRF;1;AT76;2;MHLM;4;MHRO;2018-01-19;2018-01-19;1606;2018-01-19;1606;2018-01-19;1606;2018-01-19;1606;130;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;752;TGTRF;1;AT76;0;MGGT;2;MHLM;2018-01-19;2018-01-19;::;2018-01-19;::;\N;\N;\N;\N;\N;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;711;HRAYM;1;AT76;1;MHTG;5;MROC;2018-01-19;2018-01-19;1730;2018-01-19;1730;2018-01-19;1730;2018-01-19;1730;170;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;712;HRAYM;1;AT76;5;MROC;1;MHTG;2018-01-19;2018-01-19;2010;2018-01-19;2010;2018-01-19;2010;2018-01-19;2010;160;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;720;TGTRF;1;AT76;1;MHTG;2;MHLM;2018-01-19;2018-01-19;1441;2018-01-19;1441;2018-01-19;1441;2018-01-19;1441;140;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;721;TGTRF;1;AT76;2;MHLM;1;MHTG;2018-01-19;2018-01-19;2221;2018-01-19;2221;2018-01-19;2221;2018-01-19;2221;130;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;462;N636NK;1;A320;0;KIAH;2;MHLM;2018-01-19;2018-01-19;1918;2018-01-19;1918;2018-01-19;1948;2018-01-19;1948;350;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;463;N636NK;1;A320;2;MHLM;0;KIAH;2018-01-19;2018-01-19;2103;2018-01-19;2103;2018-01-19;2130;2018-01-19;2130;360;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;826;N670NK;1;A321;2;MHLM;0;KFLL;2018-01-19;2018-01-19;0836;2018-01-19;0836;2018-01-19;0929;2018-01-19;0929;360;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;829;N670NK;1;A321;0;KFLL;2;MHLM;2018-01-19;2018-01-19;0603;2018-01-19;0603;2018-01-19;0658;2018-01-19;0658;350;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N603AV;1;A320;0;KMIA;2;MHLM;2018-01-19;2018-01-19;2117;2018-01-19;2117;2018-01-19;2215;2018-01-19;2215;370;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;483;TGTRF;1;AT76;4;MHRO;0;MSLP;2018-01-19;2018-01-19;1810;2018-01-19;1810;2018-01-19;1810;2018-01-19;1810;160;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N603AV;1;A320;0;MSLP;2;MHLM;2018-01-19;2018-01-19;::;2018-01-19;::;\N;\N;\N;\N;\N;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;454;N987TA;1;E190;0;MSLP;1;MHTG;2018-01-19;2018-01-19;1425;2018-01-19;1425;2018-01-19;1425;2018-01-19;1425;150;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;487;TGTRE;1;AT76;2;MHLM;0;MSLP;2018-01-19;2018-01-19;1856;2018-01-19;1856;2018-01-19;1856;2018-01-19;1856;160;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1488;N73270;1;B738;2;MHLM;0;KIAH;2018-01-19;2018-01-19;1957;2018-01-19;1957;2018-01-19;2024;2018-01-19;2024;360;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1541;N23707;1;B737;1;MHTG;0;KIAH;2018-01-19;2018-01-19;1939;2018-01-19;1939;2018-01-19;2018;2018-01-19;2018;380;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;28;28;UNITED PARCEL SERVICES (UPS);UPS;379;N316UP;1;B763;2;MHLM;0;KMIA;2018-01-19;2018-01-19;2341;2018-01-19;2341;2018-01-20;0009;2018-01-20;0009;350;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;28;28;UNITED PARCEL SERVICES (UPS);UPS;379;N316UP;1;B763;0;MNMG;2;MHLM;2018-01-19;2018-01-19;2122;2018-01-19;2122;2018-01-19;2201;2018-01-19;2201;290;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;28;28;UNITED PARCEL SERVICES (UPS);UPS;379;N453UP;1;B752;2;MHLM;0;KMIA;2018-01-19;2018-01-19;0006;2018-01-19;0006;2018-01-19;0034;2018-01-19;0034;370;0;0;SYSADM;2018-01-19;2018-01-19 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;455;TGTRD;1;AT76;1;MHTG;0;MSLP;2018-01-18;2018-01-18;2305;2018-01-18;2305;2018-01-18;2305;2018-01-18;2305;160;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;5236;HP1810;1;B752;2;MHLM;0;KMIA;2018-01-18;2018-01-18;2024;2018-01-18;2024;2018-01-18;2115;2018-01-18;2115;350;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;121;N895NN;1;B738;2;MHLM;0;KMIA;2018-01-18;2018-01-18;2156;2018-01-18;2156;2018-01-18;2249;2018-01-18;2249;380;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;5240;HP1810;1;B752;5;MROC;2;MHLM;2018-01-18;2018-01-18;1736;2018-01-18;1736;2018-01-18;1836;2018-01-18;1836;360;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;1487;N76517;1;B738;0;KIAH;2;MHLM;2018-01-18;2018-01-18;1805;2018-01-18;1805;2018-01-18;1835;2018-01-18;1835;310;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;144;;1;B738;5;MROC;1;MHTG;2018-01-18;2018-01-18;1551;2018-01-18;1551;2018-01-18;1637;2018-01-18;1637;380;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1488;N76517;1;B738;2;MHLM;0;KIAH;2018-01-18;2018-01-18;2000;2018-01-18;2000;2018-01-18;2027;2018-01-18;2027;360;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;675;XABAC;1;E190;2;MHLM;0;MMMX;2018-01-18;2018-01-18;1911;2018-01-18;1911;2018-01-18;1949;2018-01-18;1949;380;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;885;VPCAY;1;B733;4;MHRO;0;MWCR;2018-01-18;2018-01-18;2034;2018-01-18;2034;2018-01-18;2117;2018-01-18;2117;340;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;753;TGTRD;1;AT76;2;MHLM;0;MGGT;2018-01-18;2018-01-18;0130;2018-01-18;0130;2018-01-18;0130;2018-01-18;0130;160;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;575;TGTRE;1;AT76;2;MHLM;0;MSLP;2018-01-18;2018-01-18;1235;2018-01-18;1235;2018-01-18;1235;2018-01-18;1235;180;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;482;HRAYJ;1;AT76;0;MSLP;4;MHRO;2018-01-18;2018-01-18;1425;2018-01-18;1425;2018-01-18;1425;2018-01-18;1425;150;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;712;HRAYM;1;AT76;5;MROC;1;MHTG;2018-01-18;2018-01-18;2010;2018-01-18;2010;2018-01-18;2010;2018-01-18;2010;160;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;703;CGTQI;1;B737;4;MHRO;0;CYYZ;2018-01-18;2018-01-18;1859;2018-01-18;1859;2018-01-18;1923;2018-01-18;1923;390;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHRO;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;486;TGTRF;1;AT76;0;MSLP;2;MHLM;2018-01-18;2018-01-18;2040;2018-01-18;2040;2018-01-18;2040;2018-01-18;2040;170;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;552;;1;B737;1;MHTG;0;KATL;2018-01-18;2018-01-18;2045;2018-01-18;2045;2018-01-18;2127;2018-01-18;2127;390;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;487;TGTRF;1;AT76;2;MHLM;0;MSLP;2018-01-18;2018-01-18;1856;2018-01-18;1856;2018-01-18;1856;2018-01-18;1856;160;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;8;8;AEROLITORAL;SLI;674;XAGAX;1;E190;0;MMMX;2;MHLM;2018-01-18;2018-01-18;1712;2018-01-18;1712;2018-01-18;1754;2018-01-18;1754;390;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;61;62;AIR EUROPA LINEAS AEREAS S.A.;AEA;015;ECLXR;1;A333;0;LEMD;2;MHLM;2018-01-18;2018-01-18;1150;2018-01-18;1150;2018-01-18;1244;2018-01-18;1244;340;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;61;62;AIR EUROPA LINEAS AEREAS S.A.;AEA;016;ECLXR;1;A333;2;MHLM;0;LEMD;2018-01-18;2018-01-18;1822;2018-01-18;1822;2018-01-18;1850;2018-01-18;1850;370;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;62;63;AIR TRANSAT A.T. INC.;TSC;702;CGTQI;1;B737;0;CYYZ;4;MHRO;2018-01-18;2018-01-18;1646;2018-01-18;1646;2018-01-18;1732;2018-01-18;1732;410;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1504;N9021H;1;A319;2;MHLM;0;KMIA;2018-01-18;2018-01-18;1947;2018-01-18;1947;2018-01-18;2041;2018-01-18;2041;380;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;941;N9021H;1;A319;0;KMIA;2;MHLM;2018-01-18;2018-01-18;1715;2018-01-18;1715;2018-01-18;1809;2018-01-18;1809;310;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N9002U;1;A319;1;MHTG;0;KMIA;2018-01-18;2018-01-18;2141;2018-01-18;2141;2018-01-18;2242;2018-01-18;2242;360;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N9002U;1;A319;0;KMIA;1;MHTG;2018-01-18;2018-01-18;1903;2018-01-18;1903;2018-01-18;2007;2018-01-18;2007;370;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;120;N895NN;1;B738;0;KMIA;2;MHLM;2018-01-18;2018-01-18;1911;2018-01-18;1911;2018-01-18;2005;2018-01-18;2005;310;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;742;N396CM;1;B763;2;MHLM;0;KMIA;2018-01-18;2018-01-18;2251;2018-01-18;2251;2018-01-18;2342;2018-01-18;2342;360;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;742;N396CM;1;B763;0;MSLP;2;MHLM;2018-01-18;2018-01-18;2057;2018-01-18;2057;2018-01-18;2124;2018-01-18;2124;210;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;15;15;AVIATECA;GUG;748;HRAYM;1;AT76;1;MHTG;0;MGGT;2018-01-18;2018-01-18;2220;2018-01-18;2220;2018-01-18;2220;2018-01-18;2220;160;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;16;16;CAYMAN AIRWAYS;CAY;884;VPCAY;1;B733;0;MWCR;4;MHRO;2018-01-18;2018-01-18;1831;2018-01-18;1831;2018-01-18;1916;2018-01-18;1916;330;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;145;HP1530;1;B737;1;MHTG;5;MROC;2018-01-18;2018-01-18;1926;2018-01-18;1926;2018-01-18;2015;2018-01-18;2015;370;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;425;HP1722;1;B738;1;MHTG;0;MPTO;2018-01-18;2018-01-18;1759;2018-01-18;1759;2018-01-18;1850;2018-01-18;1850;390;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;426;HP1530;1;B737;0;MPTO;1;MHTG;2018-01-18;2018-01-18;1704;2018-01-18;1704;2018-01-18;1800;2018-01-18;1800;380;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;274;HK4599;1;E190;0;MPTO;2;MHLM;2018-01-18;2018-01-18;1729;2018-01-18;1729;2018-01-18;1839;2018-01-18;1839;360;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;275;HK4599;1;E190;2;MHLM;0;MPTO;2018-01-18;2018-01-18;2021;2018-01-18;2021;2018-01-18;2128;2018-01-18;2128;370;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;575;N353NB;1;A319;0;KATL;2;MHLM;2018-01-18;2018-01-18;1842;2018-01-18;1842;2018-01-18;1912;2018-01-18;1912;350;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;849;N304DQ;1;B737;0;KATL;1;MHTG;2018-01-18;2018-01-18;1759;2018-01-18;1759;2018-01-18;1858;2018-01-18;1858;390;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;504;N353NB;1;A319;2;MHLM;0;KATL;2018-01-18;2018-01-18;2134;2018-01-18;2134;2018-01-18;2202;2018-01-18;2202;350;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;722;TGTRF;1;AT76;2;MHLM;1;MHTG;2018-01-18;2018-01-18;1320;2018-01-18;1320;2018-01-18;1320;2018-01-18;1320;150;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;729;TGTRF;1;AT76;4;MHRO;2;MHLM;2018-01-18;2018-01-18;1726;2018-01-18;1726;2018-01-18;1726;2018-01-18;1726;140;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;752;TGTRF;1;AT76;0;MGGT;2;MHLM;2018-01-18;2018-01-18;1131;2018-01-18;1131;2018-01-18;1131;2018-01-18;1131;170;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;711;HRAYM;1;AT76;1;MHTG;5;MROC;2018-01-18;2018-01-18;1730;2018-01-18;1730;2018-01-18;1730;2018-01-18;1730;170;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;720;TGTRF;1;AT76;1;MHTG;2;MHLM;2018-01-18;2018-01-18;1441;2018-01-18;1441;2018-01-18;1441;2018-01-18;1441;140;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;721;TGTRF;1;AT76;2;MHLM;1;MHTG;2018-01-18;2018-01-18;2221;2018-01-18;2221;2018-01-18;2221;2018-01-18;2221;130;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;462;N645NK;1;A320;0;KIAH;2;MHLM;2018-01-18;2018-01-18;2021;2018-01-18;2021;2018-01-18;2051;2018-01-18;2051;330;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;463;N645NK;1;A320;2;MHLM;0;KIAH;2018-01-18;2018-01-18;2210;2018-01-18;2210;2018-01-18;2237;2018-01-18;2237;360;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;826;N680NK;1;A321;2;MHLM;0;KFLL;2018-01-18;2018-01-18;0900;2018-01-18;0900;2018-01-18;0953;2018-01-18;0953;360;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;829;;1;A321;0;KFLL;2;MHLM;2018-01-18;2018-01-18;0605;2018-01-18;0605;2018-01-18;0659;2018-01-18;0659;330;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N989TA;1;E190;2;MHLM;0;MSLP;2018-01-18;2018-01-18;2320;2018-01-18;2320;2018-01-18;2320;2018-01-18;2320;160;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N989TA;1;E190;0;KMIA;2;MHLM;2018-01-18;2018-01-18;2132;2018-01-18;2132;2018-01-18;2229;2018-01-18;2229;350;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
