VueTipKey;VueTipDescripcion;VueCatKey;VueCatDescripcion;OpeDsgKey;OpeKey;OpeDescripcion;OpeDsgDesignadorOACI;VueOpeVueloNumero;VueOpeMatricula;AerTipKey;AerTipDesignador;VueOpeOrigenArpKey;VueOpeAeropuertoOrigen;VueOpeDestinoArpKey;VueOpeAeropuertoDestino;VueOpeFecha;VueOpeFechaSalidaPlan;VueOpeHoraSalidaPlan;VueOpeFechaSalidaReal;VueOpeHoraSalidaReal;VueOpeFechaLlegadaPlan;VueOpeHoraLlegadaPlan;VueOpeFechaLlegadaReal;VueOpeHoraLlegadaReal;VueOpeNivel;VueOpeTD;VueOpeLP;VueOpeUsuarioC;VueOpeFechaC;VueOpeFechaHoraC;VueOpeAeropuertoC;VueOpeUsuarioM;VueOpeFechaM;VueOpeFechaHoraM;VueOpeAeropuertoM;ItiAutVueFchKey
3;COMERCIAL;2;INTERNACIONAL;10;51;AEROREPUBLICA S.A.;RPB;563;HK4505;1;E190;2;MHLM;0;MPTO;28/01/2018;28/01/2018;2017;28/01/2018;2017;28/01/2018;2128;28/01/2018;2128;330;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1504;N9002U;1;A319;2;MHLM;0;KMIA;28/01/2018;28/01/2018;1943;28/01/2018;1943;28/01/2018;2037;28/01/2018;2037;380;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N9015D;1;A319;1;MHTG;0;KMIA;28/01/2018;28/01/2018;2116;28/01/2018;2116;28/01/2018;2215;28/01/2018;2215;380;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N9015D;1;A319;0;KMIA;1;MHTG;28/01/2018;28/01/2018;1853;28/01/2018;1853;28/01/2018;1959;28/01/2018;1959;350;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;120;N927AN;1;B738;0;KMIA;2;MHLM;28/01/2018;28/01/2018;1906;28/01/2018;1906;28/01/2018;2002;28/01/2018;2002;370;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;760;N373CM;1;B763;2;MHLM;0;KMIA;28/01/2018;28/01/2018;357;28/01/2018;357;28/01/2018;448;28/01/2018;448;360;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;761;N373CM;1;B763;0;KMIA;2;MHLM;28/01/2018;28/01/2018;127;28/01/2018;127;28/01/2018;220;28/01/2018;220;350;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;770;N316CM;1;B763;0;MSLP;2;MHLM;28/01/2018;28/01/2018;2214;28/01/2018;2214;28/01/2018;2243;28/01/2018;2243;210;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;15;15;AVIATECA;GUG;748;TGTRF;1;AT76;1;MHTG;0;MGGT;28/01/2018;28/01/2018;2220;28/01/2018;2220;28/01/2018;2220;28/01/2018;2220;160;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;145;HP1531;1;B737;1;MHTG;5;MROC;28/01/2018;28/01/2018;1924;28/01/2018;1924;28/01/2018;2019;28/01/2018;2019;390;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;425;HP1839;1;B738;1;MHTG;0;MPTO;28/01/2018;28/01/2018;1809;28/01/2018;1809;28/01/2018;1902;28/01/2018;1902;390;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;426;HP1530;1;B737;0;MPTO;1;MHTG;28/01/2018;28/01/2018;1706;28/01/2018;1706;28/01/2018;1801;28/01/2018;1801;360;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;575;N366NB;1;A319;0;KATL;2;MHLM;28/01/2018;28/01/2018;1750;28/01/2018;1750;28/01/2018;1820;28/01/2018;1820;350;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;849;N306DQ;1;B737;0;KATL;1;MHTG;28/01/2018;28/01/2018;1804;28/01/2018;1804;28/01/2018;1847;28/01/2018;1847;390;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;729;HRAYM;1;AT76;4;MHRO;2;MHLM;28/01/2018;28/01/2018;1726;28/01/2018;1726;28/01/2018;1726;28/01/2018;1726;120;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;752;HRAYM;1;AT76;0;MGGT;2;MHLM;28/01/2018;28/01/2018;1207;28/01/2018;1207;28/01/2018;1252;28/01/2018;1252;170;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;711;TGTRF;1;AT76;1;MHTG;5;MROC;28/01/2018;28/01/2018;1730;28/01/2018;1730;28/01/2018;1843;28/01/2018;1843;170;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;712;TGTRF;1;AT76;5;MROC;1;MHTG;28/01/2018;28/01/2018;2033;28/01/2018;2033;28/01/2018;2147;28/01/2018;2147;220;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;720;HRAYM;1;AT76;1;MHTG;2;MHLM;28/01/2018;28/01/2018;1441;28/01/2018;1441;28/01/2018;1441;28/01/2018;1441;140;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;721;;1;AT76;2;MHLM;1;MHTG;28/01/2018;28/01/2018;2310;28/01/2018;2310;28/01/2018;2310;28/01/2018;2310;130;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;462;N642NK;1;A320;0;KIAH;2;MHLM;28/01/2018;28/01/2018;1910;28/01/2018;1910;28/01/2018;1940;28/01/2018;1940;350;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;463;N642NK;1;A320;2;MHLM;0;KIAH;28/01/2018;28/01/2018;2114;28/01/2018;2114;28/01/2018;2141;28/01/2018;2141;380;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N987TA;1;E190;0;KMIA;2;MHLM;28/01/2018;28/01/2018;2212;28/01/2018;2212;28/01/2018;2309;28/01/2018;2309;350;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;574;HRAYJ;1;AT76;0;MSLP;2;MHLM;28/01/2018;28/01/2018;200;28/01/2018;200;28/01/2018;200;28/01/2018;200;150;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;575;HRAYJ;1;AT76;2;MHLM;0;MSLP;28/01/2018;28/01/2018;1235;28/01/2018;1235;28/01/2018;1235;28/01/2018;1235;140;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;568;HRAYJ;1;AT76;0;MSLP;1;MHTG;28/01/2018;28/01/2018;2330;28/01/2018;2330;28/01/2018;2330;28/01/2018;2330;150;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;486;HRAYM;1;AT76;0;MSLP;2;MHLM;28/01/2018;28/01/2018;2330;28/01/2018;2330;28/01/2018;2330;28/01/2018;2330;150;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N987TA;1;E190;0;MSLP;2;MHLM;28/01/2018;28/01/2018;1426;28/01/2018;1426;28/01/2018;1426;28/01/2018;1426;170;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;569;TGTRD;1;AT76;1;MHTG;0;MSLP;28/01/2018;28/01/2018;1755;28/01/2018;1755;28/01/2018;1755;28/01/2018;1755;160;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;454;TGTRD;1;AT76;0;MSLP;1;MHTG;28/01/2018;28/01/2018;1425;28/01/2018;1425;28/01/2018;1425;28/01/2018;1425;150;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N496TA;1;A320;2;MHLM;0;KMIA;28/01/2018;28/01/2018;1626;28/01/2018;1626;28/01/2018;1719;28/01/2018;1719;380;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1487;N76503;1;B738;0;KIAH;2;MHLM;28/01/2018;28/01/2018;1830;28/01/2018;1830;28/01/2018;1900;28/01/2018;1900;310;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1434;N76265;1;B738;0;KIAH;4;MHRO;28/01/2018;28/01/2018;1838;28/01/2018;1838;28/01/2018;1908;28/01/2018;1908;330;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1602;N14219;1;B738;2;MHLM;0;KIAH;28/01/2018;28/01/2018;2154;28/01/2018;2154;28/01/2018;2221;28/01/2018;2221;400;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1542;N14235;1;B738;0;KEWR;2;MHLM;28/01/2018;28/01/2018;1447;28/01/2018;1447;28/01/2018;1518;28/01/2018;1518;360;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1544;N14235;1;B738;2;MHLM;0;KEWR;28/01/2018;28/01/2018;1644;28/01/2018;1644;28/01/2018;1712;28/01/2018;1712;350;0;0;SYSADM;28/01/2018;28/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;575;N3739P;1;B738;0;KATL;2;MHLM;27/01/2018;27/01/2018;1729;27/01/2018;1729;27/01/2018;1800;27/01/2018;1800;360;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;377;N309UP;1;B763;2;MHLM;0;KMIA;27/01/2018;27/01/2018;2252;27/01/2018;2252;27/01/2018;2320;27/01/2018;2320;350;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1487;N14240;1;B738;0;KIAH;2;MHLM;27/01/2018;27/01/2018;1815;27/01/2018;1815;27/01/2018;1845;27/01/2018;1845;370;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;694;N831DN;1;B739;0;KATL;4;MHRO;27/01/2018;27/01/2018;1853;27/01/2018;1853;27/01/2018;1920;27/01/2018;1920;360;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1504;N8027D;1;A319;2;MHLM;0;KMIA;27/01/2018;27/01/2018;1945;27/01/2018;1945;27/01/2018;2039;27/01/2018;2039;380;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;144;;1;B737;5;MROC;1;MHTG;27/01/2018;27/01/2018;1609;27/01/2018;1609;27/01/2018;1655;27/01/2018;1655;380;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;1435;N76523;1;B738;4;MHRO;0;KIAH;27/01/2018;27/01/2018;2006;27/01/2018;2006;27/01/2018;2033;27/01/2018;2033;360;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1517;N992AN;1;B738;0;KMIA;4;MHRO;27/01/2018;27/01/2018;1635;27/01/2018;1635;27/01/2018;1720;27/01/2018;1720;370;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;1;NACIONAL;\N;\N;\N;PV;729;HRAYJ;1;AT76;4;MHRO;2;MHLM;27/01/2018;27/01/2018;1726;27/01/2018;1726;27/01/2018;1726;27/01/2018;1726;120;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHRO;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;941;N8027D;1;A319;0;KMIA;2;MHLM;27/01/2018;27/01/2018;1743;27/01/2018;1743;27/01/2018;1840;27/01/2018;1840;350;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;674;XAALL;1;E190;0;MMMX;2;MHLM;27/01/2018;27/01/2018;1640;27/01/2018;1640;27/01/2018;1722;27/01/2018;1722;330;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;961;N4005X;1;A319;1;MHTG;0;KMIA;27/01/2018;27/01/2018;1932;27/01/2018;1932;27/01/2018;2030;27/01/2018;2030;380;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;675;XAALL;1;E190;2;MHLM;0;MMMX;27/01/2018;27/01/2018;1833;27/01/2018;1833;27/01/2018;1911;27/01/2018;1911;400;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;481;HRAYM;1;AT76;0;MSLP;1;MHTG;27/01/2018;27/01/2018;200;27/01/2018;200;27/01/2018;200;27/01/2018;200;150;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;753;TGTRF;1;AT76;2;MHLM;0;MGGT;27/01/2018;27/01/2018;59;27/01/2018;59;27/01/2018;59;27/01/2018;59;160;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;575;TGTRC;1;AT72;2;MHLM;0;MSLP;27/01/2018;27/01/2018;1215;27/01/2018;1215;27/01/2018;1215;27/01/2018;1215;160;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1069;N920NN;1;B738;0;KDFW;4;MHRO;27/01/2018;27/01/2018;1926;27/01/2018;1926;27/01/2018;1956;27/01/2018;1956;370;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;425;HP1531;1;B737;1;MHTG;0;MPTO;27/01/2018;27/01/2018;1806;27/01/2018;1806;27/01/2018;1903;27/01/2018;1903;410;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;849;N303DQ;1;B737;0;KATL;1;MHTG;27/01/2018;27/01/2018;1729;27/01/2018;1729;27/01/2018;1812;27/01/2018;1812;400;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;712;TGTRD;1;AT76;5;MROC;1;MHTG;27/01/2018;27/01/2018;2010;27/01/2018;2010;27/01/2018;2010;27/01/2018;2010;160;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;1646;N76514;1;B738;0;KIAH;2;MHLM;27/01/2018;27/01/2018;2038;27/01/2018;2038;27/01/2018;2108;27/01/2018;2108;330;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;568;TGTRC;1;AT72;0;MSLP;1;MHTG;27/01/2018;27/01/2018;2030;27/01/2018;2030;27/01/2018;2030;27/01/2018;2030;150;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;504;N3739P;1;B738;2;MHLM;0;KATL;27/01/2018;27/01/2018;1947;27/01/2018;1947;27/01/2018;2015;27/01/2018;2015;390;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;1540;N17719;1;B737;0;KIAH;1;MHTG;27/01/2018;27/01/2018;1802;27/01/2018;1802;27/01/2018;1841;27/01/2018;1841;410;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;1;NACIONAL;\N;\N;\N;M;720;HRAYJ;1;AT76;1;MHTG;2;MHLM;27/01/2018;27/01/2018;1441;27/01/2018;1441;27/01/2018;1441;27/01/2018;1441;140;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;486;HRAYM;1;AT76;0;MSLP;2;MHLM;27/01/2018;27/01/2018;2040;27/01/2018;2040;27/01/2018;2040;27/01/2018;2040;150;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;536;N496TA;1;A320;0;MSLP;2;MHLM;27/01/2018;27/01/2018;::;27/01/2018;::;\N;\N;\N;\N;\N;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1541;N17719;1;B737;1;MHTG;0;KIAH;27/01/2018;27/01/2018;1942;27/01/2018;1942;27/01/2018;2020;27/01/2018;2020;380;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;10;51;AEROREPUBLICA S.A.;RPB;562;HK4453;1;E190;0;MPTO;2;MHLM;27/01/2018;27/01/2018;1736;27/01/2018;1736;27/01/2018;1846;27/01/2018;1846;340;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;10;51;AEROREPUBLICA S.A.;RPB;563;HK4453;1;E190;2;MHLM;0;MPTO;27/01/2018;27/01/2018;2020;27/01/2018;2020;27/01/2018;2131;27/01/2018;2131;350;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1518;N992AN;1;B738;4;MHRO;0;KMIA;27/01/2018;27/01/2018;1855;27/01/2018;1855;27/01/2018;1936;27/01/2018;1936;340;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;961;N4005X;1;A319;0;KMIA;1;MHTG;27/01/2018;27/01/2018;1735;27/01/2018;1735;27/01/2018;1842;27/01/2018;1842;370;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;2308;N920NN;1;B738;4;MHRO;0;KDFW;27/01/2018;27/01/2018;2117;27/01/2018;2117;27/01/2018;2143;27/01/2018;2143;300;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;15;15;AVIATECA;GUG;748;TGTRD;1;AT76;1;MHTG;0;MGGT;27/01/2018;27/01/2018;2220;27/01/2018;2220;27/01/2018;2220;27/01/2018;2220;160;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;145;HP1530;1;B737;1;MHTG;5;MROC;27/01/2018;27/01/2018;1922;27/01/2018;1922;27/01/2018;2012;27/01/2018;2012;370;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;426;HP1530;1;B737;0;MPTO;1;MHTG;27/01/2018;27/01/2018;1713;27/01/2018;1713;27/01/2018;1808;27/01/2018;1808;400;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;548;N831DN;1;B739;4;MHRO;0;KATL;27/01/2018;27/01/2018;2107;27/01/2018;2107;27/01/2018;2132;27/01/2018;2132;350;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;552;N303DQ;1;B737;1;MHTG;0;KATL;27/01/2018;27/01/2018;2022;27/01/2018;2022;27/01/2018;2104;27/01/2018;2104;410;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;21;21;GULF CARIBBEAN INC;TSU;7138;N351FL;1;CVLT;2;MHLM;0;KMIA;27/01/2018;27/01/2018;1745;27/01/2018;1745;27/01/2018;1831;27/01/2018;1831;250;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;722;HRAYJ;1;AT76;2;MHLM;1;MHTG;27/01/2018;27/01/2018;1320;27/01/2018;1320;27/01/2018;1320;27/01/2018;1320;130;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;728;HRAYJ;1;AT76;2;MHLM;4;MHRO;27/01/2018;27/01/2018;1620;27/01/2018;1620;27/01/2018;1620;27/01/2018;1620;130;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;711;TGTRD;1;AT76;1;MHTG;5;MROC;27/01/2018;27/01/2018;1720;27/01/2018;1720;27/01/2018;1832;27/01/2018;1832;210;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;721;HRAYM;1;AT76;2;MHLM;1;MHTG;27/01/2018;27/01/2018;2222;27/01/2018;2222;27/01/2018;2222;27/01/2018;2222;130;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;487;HRAYJ;1;AT76;2;MHLM;0;MSLP;27/01/2018;27/01/2018;1956;27/01/2018;1956;27/01/2018;1956;27/01/2018;1956;160;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;455;TGTRC;1;AT72;1;MHTG;0;MSLP;27/01/2018;27/01/2018;2305;27/01/2018;2305;27/01/2018;2305;27/01/2018;2305;160;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N496TA;1;A320;2;MHLM;0;MSLP;27/01/2018;27/01/2018;2320;27/01/2018;2320;27/01/2018;2320;27/01/2018;2320;180;0;0;SYSADM;27/01/2018;27/01/2018 00:00;MHLM;\N;\N;\N;\N;0
